2026-04-19T16:52:45.462Z - Temp: 30.2°C, Humidity: 55.6%, CO2: 3.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T16:53:05.639Z - Temp: 30.2°C, Humidity: 56%, CO2: 3.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T16:53:53.135Z - Temp: 30.2°C, Humidity: 55.6%, CO2: 3.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T16:54:13.618Z - Temp: 30.2°C, Humidity: 55.5%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T16:54:34.015Z - Temp: 30.2°C, Humidity: 56.1%, CO2: 3.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T16:54:54.491Z - Temp: 30.3°C, Humidity: 55.9%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:08:00.853Z - Temp: 28.8°C, Humidity: 58.1%, CO2: 11.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:08:21.221Z - Temp: 28.9°C, Humidity: 57.8%, CO2: 5.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:08:41.303Z - Temp: 28.9°C, Humidity: 57.7%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:09:01.642Z - Temp: 28.9°C, Humidity: 57.3%, CO2: 0.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:09:21.848Z - Temp: 28.9°C, Humidity: 57.5%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:09:41.989Z - Temp: 29°C, Humidity: 56.3%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:10:02.199Z - Temp: 29°C, Humidity: 57.1%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:10:22.993Z - Temp: 29.1°C, Humidity: 57.3%, CO2: 0.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:10:42.648Z - Temp: 29.1°C, Humidity: 57.3%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:11:02.991Z - Temp: 29.1°C, Humidity: 56.7%, CO2: 0.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:11:23.117Z - Temp: 29.1°C, Humidity: 57%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:11:44.997Z - Temp: 29.2°C, Humidity: 57%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:12:03.746Z - Temp: 29.2°C, Humidity: 56.9%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:15:41.554Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:28:58.371Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:39:53.751Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:40:13.208Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:52:44.419Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:52:52.295Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:53:24.657Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:53:31.948Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:53:38.792Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:54:03.876Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:54:23.435Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:56:39.106Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T17:57:12.087Z - Temp: 29.2°C, Humidity: 56.3%, CO2: 7.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T18:42:47.249Z - Temp: 27.4°C, Humidity: 61%, CO2: 7.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T18:43:07.498Z - Temp: 27.5°C, Humidity: 60.5%, CO2: 4.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T18:43:27.883Z - Temp: 27.6°C, Humidity: 60.5%, CO2: 4.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T18:43:48.145Z - Temp: 27.7°C, Humidity: 60.2%, CO2: 3.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T18:44:08.296Z - Temp: 27.7°C, Humidity: 60%, CO2: 6.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T18:44:28.517Z - Temp: 27.8°C, Humidity: 59.8%, CO2: 6.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-19T19:39:46.684Z - Temp: 27.8°C, Humidity: 59.8%, CO2: 6.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-20T19:14:30.194Z - Temp: 27.8°C, Humidity: 59.8%, CO2: 6.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-20T19:30:16.241Z - Temp: 27.8°C, Humidity: 59.8%, CO2: 6.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-20T19:30:28.607Z - Temp: 26.6°C, Humidity: 54.7%, CO2: 16.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-20T19:30:48.811Z - Temp: 26.7°C, Humidity: 54.3%, CO2: 3.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-20T19:31:09.028Z - Temp: 26.7°C, Humidity: 54.2%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-20T19:31:29.265Z - Temp: 26.7°C, Humidity: 54.1%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-21T18:48:28.543Z - Temp: 29.9°C, Humidity: 47.2%, CO2: 3.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-21T18:53:21.782Z - Temp: 29.9°C, Humidity: 47.2%, CO2: 3.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-21T18:53:37.597Z - Temp: 28.4°C, Humidity: 50.2%, CO2: 4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-21T18:53:57.722Z - Temp: 28.5°C, Humidity: 49.9%, CO2: 3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-21T18:54:17.813Z - Temp: 28.6°C, Humidity: 49.8%, CO2: 3.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-21T18:54:37.763Z - Temp: 28.6°C, Humidity: 49.6%, CO2: 2.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-21T18:54:57.933Z - Temp: 28.7°C, Humidity: 49.5%, CO2: 2.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T08:54:49.534Z - Temp: 28.7°C, Humidity: 49.4%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T08:54:56.097Z - Temp: 28.8°C, Humidity: 48.6%, CO2: 0.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T08:55:16.172Z - Temp: 29°C, Humidity: 48.8%, CO2: 0.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T08:55:36.451Z - Temp: 29.1°C, Humidity: 48.2%, CO2: 0.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:00:44.133Z - Temp: 31.5°C, Humidity: 40.8%, CO2: 5.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:01:01.139Z - Temp: 31.7°C, Humidity: 40.7%, CO2: 3.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:01:21.283Z - Temp: 31.8°C, Humidity: 40.5%, CO2: 2.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:01:41.616Z - Temp: 31.9°C, Humidity: 40.4%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:02:01.900Z - Temp: 32°C, Humidity: 40.3%, CO2: 2.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:02:22.044Z - Temp: 32.1°C, Humidity: 40.3%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:03:22.109Z - Temp: 32.2°C, Humidity: 40.1%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:04:34.911Z - Temp: 32.3°C, Humidity: 39.7%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:04:44.332Z - Temp: 32.2°C, Humidity: 40.7%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:05:03.662Z - Temp: 32.2°C, Humidity: 40.2%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:05:41.943Z - Temp: 32.2°C, Humidity: 40.2%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:05:44.079Z - Temp: 32.3°C, Humidity: 40.2%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:06:04.440Z - Temp: 32.3°C, Humidity: 40.3%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:06:24.499Z - Temp: 32.3°C, Humidity: 40.2%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:07:12.812Z - Temp: 32.3°C, Humidity: 40.3%, CO2: 3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:07:25.313Z - Temp: 32.4°C, Humidity: 40.2%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:07:45.407Z - Temp: 32.4°C, Humidity: 39.9%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:08:05.661Z - Temp: 32.3°C, Humidity: 39.8%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:08:25.947Z - Temp: 32.3°C, Humidity: 40%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:08:46.413Z - Temp: 32.3°C, Humidity: 39.9%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:09:06.412Z - Temp: 32.3°C, Humidity: 40%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:09:26.463Z - Temp: 32.3°C, Humidity: 40.3%, CO2: 0.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:09:46.825Z - Temp: 32.3°C, Humidity: 40.5%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:10:07.014Z - Temp: 32.4°C, Humidity: 40.1%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:10:27.179Z - Temp: 32.4°C, Humidity: 40%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:10:47.423Z - Temp: 32.4°C, Humidity: 40.2%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:11:07.835Z - Temp: 32.3°C, Humidity: 40.8%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:11:27.900Z - Temp: 32.4°C, Humidity: 40.3%, CO2: 0.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:11:48.288Z - Temp: 32.4°C, Humidity: 40%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:12:08.259Z - Temp: 32.4°C, Humidity: 39.9%, CO2: 2.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:12:28.725Z - Temp: 32.4°C, Humidity: 39.6%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:12:49.119Z - Temp: 32.3°C, Humidity: 39.7%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:13:08.978Z - Temp: 32.3°C, Humidity: 39.6%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:13:29.453Z - Temp: 32.2°C, Humidity: 40.5%, CO2: 4.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:13:49.606Z - Temp: 32.1°C, Humidity: 40.5%, CO2: 3.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:14:09.701Z - Temp: 32°C, Humidity: 40.8%, CO2: 7.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:14:29.869Z - Temp: 32°C, Humidity: 40.8%, CO2: 7.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:14:50.008Z - Temp: 31.9°C, Humidity: 40.6%, CO2: 8.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:15:10.332Z - Temp: 32°C, Humidity: 40.3%, CO2: 8.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:15:30.482Z - Temp: 32°C, Humidity: 40.2%, CO2: 10.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:15:50.856Z - Temp: 32°C, Humidity: 40.3%, CO2: 0.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:16:10.629Z - Temp: 32°C, Humidity: 40%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:16:30.779Z - Temp: 32°C, Humidity: 40%, CO2: 0.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:16:50.943Z - Temp: 32°C, Humidity: 40%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:17:11.306Z - Temp: 31.9°C, Humidity: 39.8%, CO2: 1.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:17:31.396Z - Temp: 31.9°C, Humidity: 39.9%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:17:51.649Z - Temp: 31.8°C, Humidity: 39.9%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:18:11.850Z - Temp: 31.8°C, Humidity: 40.1%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:18:31.944Z - Temp: 31.8°C, Humidity: 40.2%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:18:52.185Z - Temp: 31.8°C, Humidity: 40.2%, CO2: 3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:19:12.356Z - Temp: 31.8°C, Humidity: 40.3%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:19:32.619Z - Temp: 31.8°C, Humidity: 40.4%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:19:52.499Z - Temp: 31.7°C, Humidity: 40.2%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:20:12.803Z - Temp: 31.7°C, Humidity: 40.1%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:20:33.089Z - Temp: 31.7°C, Humidity: 40.2%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:20:52.924Z - Temp: 31.7°C, Humidity: 40.2%, CO2: 1.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:21:13.421Z - Temp: 31.6°C, Humidity: 40.4%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:21:33.757Z - Temp: 31.6°C, Humidity: 40.4%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:21:53.786Z - Temp: 31.6°C, Humidity: 40.4%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:22:13.811Z - Temp: 31.6°C, Humidity: 40.3%, CO2: 1.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:22:34.255Z - Temp: 31.6°C, Humidity: 40.7%, CO2: 1.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:22:54.353Z - Temp: 31.6°C, Humidity: 40.3%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:23:14.661Z - Temp: 31.6°C, Humidity: 40.3%, CO2: 0.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:23:34.820Z - Temp: 31.7°C, Humidity: 40.3%, CO2: 0.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:23:54.734Z - Temp: 31.7°C, Humidity: 40.1%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:24:14.963Z - Temp: 31.7°C, Humidity: 40.2%, CO2: 0.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:25:40.088Z - Temp: 31.7°C, Humidity: 40.5%, CO2: 5.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:25:59.729Z - Temp: 31.8°C, Humidity: 40.3%, CO2: 7.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:26:19.921Z - Temp: 31.9°C, Humidity: 40%, CO2: 6.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T10:26:40.162Z - Temp: 31.9°C, Humidity: 39.6%, CO2: 7.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:14:28.275Z - Temp: 31.9°C, Humidity: 39.6%, CO2: 7.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:15:31.024Z - Temp: 23.1°C, Humidity: 49%, CO2: 3.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:15:50.967Z - Temp: 23.1°C, Humidity: 49.2%, CO2: 1.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:16:11.023Z - Temp: 23°C, Humidity: 49.4%, CO2: 0.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:16:31.268Z - Temp: 23°C, Humidity: 49.6%, CO2: 0.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:16:51.438Z - Temp: 23°C, Humidity: 50%, CO2: 1.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:17:11.525Z - Temp: 23°C, Humidity: 50.2%, CO2: 0.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:17:31.681Z - Temp: 23°C, Humidity: 50.3%, CO2: 0.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:17:51.765Z - Temp: 23°C, Humidity: 50.2%, CO2: 1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:18:11.949Z - Temp: 23°C, Humidity: 50.6%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:18:31.925Z - Temp: 23.1°C, Humidity: 50.6%, CO2: 0.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:18:52.067Z - Temp: 23.1°C, Humidity: 50.5%, CO2: 0.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:19:12.256Z - Temp: 23.1°C, Humidity: 50.5%, CO2: 0.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:19:32.413Z - Temp: 23.1°C, Humidity: 50.6%, CO2: 0.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:19:52.703Z - Temp: 23.1°C, Humidity: 50.6%, CO2: 0.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:20:12.874Z - Temp: 23.2°C, Humidity: 50.9%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:20:33.136Z - Temp: 23.2°C, Humidity: 51.1%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:20:53.323Z - Temp: 23.3°C, Humidity: 50.8%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:21:13.615Z - Temp: 23.4°C, Humidity: 50.8%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:21:33.759Z - Temp: 23.5°C, Humidity: 50.7%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:21:54.061Z - Temp: 23.6°C, Humidity: 50.7%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:22:14.205Z - Temp: 23.7°C, Humidity: 50.5%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:22:34.384Z - Temp: 23.7°C, Humidity: 50.6%, CO2: 0.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:22:54.653Z - Temp: 23.7°C, Humidity: 50.4%, CO2: 0.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:23:14.845Z - Temp: 23.7°C, Humidity: 50.4%, CO2: 0.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:23:35.103Z - Temp: 23.7°C, Humidity: 50.6%, CO2: 0.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:23:55.278Z - Temp: 23.8°C, Humidity: 51.2%, CO2: 0.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:24:15.448Z - Temp: 23.9°C, Humidity: 50.8%, CO2: 0.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:24:35.723Z - Temp: 23.9°C, Humidity: 51.2%, CO2: 0.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:24:56.021Z - Temp: 24°C, Humidity: 50.7%, CO2: 0.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:25:16.189Z - Temp: 24°C, Humidity: 50.5%, CO2: 0.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:25:36.139Z - Temp: 24°C, Humidity: 50.7%, CO2: 1.8 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:25:56.435Z - Temp: 24°C, Humidity: 50.5%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:26:16.620Z - Temp: 24°C, Humidity: 50.4%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:26:36.660Z - Temp: 24°C, Humidity: 51.3%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:26:56.955Z - Temp: 24.1°C, Humidity: 51.6%, CO2: 2.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:27:17.201Z - Temp: 24.1°C, Humidity: 51.2%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:27:37.391Z - Temp: 24.1°C, Humidity: 50.7%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:27:57.662Z - Temp: 24.1°C, Humidity: 50.6%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:28:17.830Z - Temp: 24.1°C, Humidity: 50.6%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:28:38.005Z - Temp: 24.1°C, Humidity: 50.7%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:28:58.171Z - Temp: 24.3°C, Humidity: 51.6%, CO2: 1.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:29:18.475Z - Temp: 24.4°C, Humidity: 51%, CO2: 1.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:29:38.718Z - Temp: 24.3°C, Humidity: 50.6%, CO2: 1.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:29:58.912Z - Temp: 24.3°C, Humidity: 50.7%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:30:19.082Z - Temp: 24.3°C, Humidity: 50.7%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:30:39.340Z - Temp: 24.3°C, Humidity: 50.7%, CO2: 1.6 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:30:59.529Z - Temp: 24.3°C, Humidity: 50.6%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:31:19.706Z - Temp: 24.3°C, Humidity: 50.5%, CO2: 1.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:31:39.958Z - Temp: 24.3°C, Humidity: 50.5%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:31:59.925Z - Temp: 24.3°C, Humidity: 50.7%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:32:20.212Z - Temp: 24.3°C, Humidity: 50.7%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:32:40.374Z - Temp: 24.4°C, Humidity: 50.8%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:33:00.680Z - Temp: 24.4°C, Humidity: 50.7%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:33:20.919Z - Temp: 24.4°C, Humidity: 50.7%, CO2: 2.1 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:33:41.098Z - Temp: 24.4°C, Humidity: 50.6%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:34:01.368Z - Temp: 24.4°C, Humidity: 50.8%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:34:21.568Z - Temp: 24.5°C, Humidity: 50.9%, CO2: 1.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:34:41.824Z - Temp: 24.6°C, Humidity: 50.7%, CO2: 2.9 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:35:01.989Z - Temp: 24.6°C, Humidity: 50.6%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:35:22.185Z - Temp: 24.5°C, Humidity: 50.5%, CO2: 2.5 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:35:42.443Z - Temp: 24.5°C, Humidity: 50.6%, CO2: 3.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:36:02.609Z - Temp: 24.5°C, Humidity: 50.8%, CO2: 2.2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:36:22.902Z - Temp: 24.5°C, Humidity: 50.9%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:36:43.070Z - Temp: 24.4°C, Humidity: 50.7%, CO2: 3.7 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:37:03.369Z - Temp: 24.4°C, Humidity: 50.8%, CO2: 2 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:37:23.506Z - Temp: 24.3°C, Humidity: 50.9%, CO2: 2.3 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:37:43.789Z - Temp: 24.3°C, Humidity: 51.2%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:38:03.954Z - Temp: 24.3°C, Humidity: 51.7%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
2026-04-22T14:38:24.127Z - Temp: 24.4°C, Humidity: 51.5%, CO2: 2.4 ppm, HR: undefined BPM, SpO2: undefined%
